CD_RGN_REFNIS;MONTH;YEAR;CD_AGE;MS_SEX_;CHAP_COD;COUNT
04000;10;2015;25-44;F;I00-I99;1
04000;10;2015;25-44;F;K00-K93;1
04000;10;2015;25-44;M;C00-D48;3
04000;10;2015;25-44;M;E00-E90;1
04000;10;2015;25-44;M;G00-G99;2
04000;10;2015;25-44;M;I00-I99;3
04000;10;2015;25-44;M;R00-R99;2
04000;10;2015;25-44;M;V01-Y98;5
04000;10;2015;45-64;F;C00-D48;15
04000;10;2015;45-64;F;G00-G99;3
04000;10;2015;45-64;F;I00-I99;10
04000;10;2015;45-64;F;J00-J99;1
04000;10;2015;45-64;F;K00-K93;4
04000;10;2015;45-64;F;R00-R99;3
04000;10;2015;45-64;F;V01-Y98;5
04000;10;2015;45-64;M;A00-B99;1
04000;10;2015;45-64;M;C00-D48;22
04000;10;2015;45-64;M;F00-F99;1
04000;10;2015;45-64;M;G00-G99;4
04000;10;2015;45-64;M;I00-I99;7
04000;10;2015;45-64;M;J00-J99;3
04000;10;2015;45-64;M;K00-K93;4
04000;10;2015;45-64;M;M00-M99;2
04000;10;2015;45-64;M;N00-N99;1
04000;10;2015;45-64;M;R00-R99;4
04000;10;2015;45-64;M;V01-Y98;9
04000;10;2015;65-74;F;A00-B99;2
04000;10;2015;65-74;F;C00-D48;22
04000;10;2015;65-74;F;E00-E90;1
04000;10;2015;65-74;F;G00-G99;6
04000;10;2015;65-74;F;I00-I99;11
04000;10;2015;65-74;F;J00-J99;2
04000;10;2015;65-74;F;K00-K93;2
04000;10;2015;65-74;F;N00-N99;1
04000;10;2015;65-74;F;Q00-Q99;1
04000;10;2015;65-74;F;R00-R99;6
04000;10;2015;65-74;F;V01-Y98;2
04000;10;2015;65-74;M;C00-D48;27
04000;10;2015;65-74;M;E00-E90;3
04000;10;2015;65-74;M;G00-G99;4
04000;10;2015;65-74;M;I00-I99;18
04000;10;2015;65-74;M;J00-J99;4
04000;10;2015;65-74;M;K00-K93;4
04000;10;2015;65-74;M;N00-N99;5
04000;10;2015;65-74;M;R00-R99;5
04000;10;2015;65-74;M;V01-Y98;3
04000;10;2015;75-84;F;A00-B99;3
04000;10;2015;75-84;F;C00-D48;24
04000;10;2015;75-84;F;E00-E90;2
04000;10;2015;75-84;F;F00-F99;7
04000;10;2015;75-84;F;G00-G99;4
04000;10;2015;75-84;F;I00-I99;20
04000;10;2015;75-84;F;J00-J99;7
04000;10;2015;75-84;F;K00-K93;4
04000;10;2015;75-84;F;N00-N99;2
04000;10;2015;75-84;F;R00-R99;7
04000;10;2015;75-84;F;V01-Y98;4
04000;10;2015;75-84;M;A00-B99;2
04000;10;2015;75-84;M;C00-D48;31
04000;10;2015;75-84;M;E00-E90;2
04000;10;2015;75-84;M;G00-G99;6
04000;10;2015;75-84;M;I00-I99;35
04000;10;2015;75-84;M;J00-J99;13
04000;10;2015;75-84;M;L00-L99;2
04000;10;2015;75-84;M;N00-N99;5
04000;10;2015;75-84;M;R00-R99;9
04000;10;2015;75-84;M;V01-Y98;3
04000;10;2015;85+;F;A00-B99;5
04000;10;2015;85+;F;C00-D48;25
04000;10;2015;85+;F;E00-E90;6
04000;10;2015;85+;F;F00-F99;17
04000;10;2015;85+;F;G00-G99;15
04000;10;2015;85+;F;I00-I99;68
04000;10;2015;85+;F;J00-J99;24
04000;10;2015;85+;F;K00-K93;7
04000;10;2015;85+;F;L00-L99;1
04000;10;2015;85+;F;M00-M99;4
04000;10;2015;85+;F;N00-N99;7
04000;10;2015;85+;F;R00-R99;23
04000;10;2015;85+;F;V01-Y98;14
04000;10;2015;85+;M;C00-D48;26
04000;10;2015;85+;M;D50-D89;1
04000;10;2015;85+;M;E00-E90;2
04000;10;2015;85+;M;F00-F99;8
04000;10;2015;85+;M;G00-G99;6
04000;10;2015;85+;M;I00-I99;33
04000;10;2015;85+;M;J00-J99;15
04000;10;2015;85+;M;K00-K93;3
04000;10;2015;85+;M;R00-R99;11
04000;10;2015;85+;M;V01-Y98;3
04000;10;2016;0-24;F;P00-P96;1
04000;10;2016;0-24;M;C00-D48;2
04000;10;2016;0-24;M;I00-I99;1
04000;10;2016;0-24;M;P00-P96;2
04000;10;2016;0-24;M;Q00-Q99;2
04000;10;2016;0-24;M;V01-Y98;3
04000;10;2016;25-44;F;C00-D48;1
04000;10;2016;25-44;F;I00-I99;2
04000;10;2016;25-44;F;R00-R99;1
04000;10;2016;25-44;F;V01-Y98;3
04000;10;2016;25-44;M;C00-D48;4
04000;10;2016;25-44;M;G00-G99;1
04000;10;2016;25-44;M;V01-Y98;7
04000;10;2016;45-64;F;C00-D48;13
04000;10;2016;45-64;F;D50-D89;1
04000;10;2016;45-64;F;F00-F99;1
04000;10;2016;45-64;F;I00-I99;3
04000;10;2016;45-64;F;J00-J99;2
04000;10;2016;45-64;F;L00-L99;1
04000;10;2016;45-64;F;N00-N99;2
04000;10;2016;45-64;F;R00-R99;2
04000;10;2016;45-64;F;V01-Y98;3
04000;10;2016;45-64;M;A00-B99;2
04000;10;2016;45-64;M;C00-D48;26
04000;10;2016;45-64;M;G00-G99;2
04000;10;2016;45-64;M;I00-I99;14
04000;10;2016;45-64;M;J00-J99;4
04000;10;2016;45-64;M;K00-K93;5
04000;10;2016;45-64;M;R00-R99;8
04000;10;2016;45-64;M;V01-Y98;5
04000;10;2016;65-74;F;C00-D48;13
04000;10;2016;65-74;F;G00-G99;2
04000;10;2016;65-74;F;I00-I99;4
04000;10;2016;65-74;F;J00-J99;3
04000;10;2016;65-74;F;K00-K93;3
04000;10;2016;65-74;F;M00-M99;1
04000;10;2016;65-74;F;R00-R99;6
04000;10;2016;65-74;F;V01-Y98;3
04000;10;2016;65-74;M;A00-B99;3
04000;10;2016;65-74;M;C00-D48;18
04000;10;2016;65-74;M;E00-E90;1
04000;10;2016;65-74;M;I00-I99;21
04000;10;2016;65-74;M;J00-J99;10
04000;10;2016;65-74;M;K00-K93;8
04000;10;2016;65-74;M;N00-N99;1
04000;10;2016;65-74;M;R00-R99;8
04000;10;2016;65-74;M;V01-Y98;3
04000;10;2016;75-84;F;A00-B99;1
04000;10;2016;75-84;F;C00-D48;21
04000;10;2016;75-84;F;E00-E90;1
04000;10;2016;75-84;F;F00-F99;3
04000;10;2016;75-84;F;G00-G99;5
04000;10;2016;75-84;F;I00-I99;25
04000;10;2016;75-84;F;J00-J99;12
04000;10;2016;75-84;F;K00-K93;4
04000;10;2016;75-84;F;M00-M99;1
04000;10;2016;75-84;F;R00-R99;5
04000;10;2016;75-84;F;V01-Y98;3
04000;10;2016;75-84;M;A00-B99;2
04000;10;2016;75-84;M;C00-D48;32
04000;10;2016;75-84;M;E00-E90;3
04000;10;2016;75-84;M;F00-F99;3
04000;10;2016;75-84;M;G00-G99;9
04000;10;2016;75-84;M;I00-I99;23
04000;10;2016;75-84;M;J00-J99;9
04000;10;2016;75-84;M;K00-K93;3
04000;10;2016;75-84;M;M00-M99;3
04000;10;2016;75-84;M;N00-N99;3
04000;10;2016;75-84;M;R00-R99;1
04000;10;2016;75-84;M;V01-Y98;1
04000;10;2016;85+;F;A00-B99;2
04000;10;2016;85+;F;C00-D48;26
04000;10;2016;85+;F;D50-D89;2
04000;10;2016;85+;F;E00-E90;7
04000;10;2016;85+;F;F00-F99;20
04000;10;2016;85+;F;G00-G99;15
04000;10;2016;85+;F;I00-I99;76
04000;10;2016;85+;F;J00-J99;24
04000;10;2016;85+;F;K00-K93;8
04000;10;2016;85+;F;M00-M99;2
04000;10;2016;85+;F;N00-N99;5
04000;10;2016;85+;F;R00-R99;30
04000;10;2016;85+;F;V01-Y98;7
04000;10;2016;85+;M;A00-B99;1
04000;10;2016;85+;M;C00-D48;27
04000;10;2016;85+;M;E00-E90;3
04000;10;2016;85+;M;F00-F99;2
04000;10;2016;85+;M;G00-G99;5
04000;10;2016;85+;M;I00-I99;27
04000;10;2016;85+;M;J00-J99;19
04000;10;2016;85+;M;K00-K93;1
04000;10;2016;85+;M;N00-N99;3
04000;10;2016;85+;M;R00-R99;13
04000;10;2016;85+;M;V01-Y98;4
04000;10;2017;0-24;F;C00-D48;1
04000;10;2017;0-24;F;E00-E90;1
04000;10;2017;0-24;F;P00-P96;2
04000;10;2017;0-24;F;Q00-Q99;2
04000;10;2017;0-24;M;A00-B99;1
04000;10;2017;0-24;M;C00-D48;1
04000;10;2017;0-24;M;E00-E90;1
04000;10;2017;0-24;M;G00-G99;1
04000;10;2017;0-24;M;I00-I99;1
04000;10;2017;0-24;M;R00-R99;1
04000;10;2017;25-44;F;C00-D48;2
04000;10;2017;25-44;F;Q00-Q99;1
04000;10;2017;25-44;F;R00-R99;1
04000;10;2017;25-44;F;V01-Y98;3
04000;10;2017;25-44;M;C00-D48;1
04000;10;2017;25-44;M;D50-D89;1
04000;10;2017;25-44;M;G00-G99;1
04000;10;2017;25-44;M;I00-I99;3
04000;10;2017;25-44;M;Q00-Q99;1
04000;10;2017;25-44;M;R00-R99;6
04000;10;2017;25-44;M;V01-Y98;4
04000;10;2017;45-64;F;C00-D48;17
04000;10;2017;45-64;F;F00-F99;2
04000;10;2017;45-64;F;G00-G99;2
04000;10;2017;45-64;F;I00-I99;5
04000;10;2017;45-64;F;K00-K93;1
04000;10;2017;45-64;F;R00-R99;1
04000;10;2017;45-64;F;V01-Y98;3
04000;10;2017;45-64;M;A00-B99;1
04000;10;2017;45-64;M;C00-D48;27
04000;10;2017;45-64;M;E00-E90;1
04000;10;2017;45-64;M;F00-F99;3
04000;10;2017;45-64;M;G00-G99;1
04000;10;2017;45-64;M;I00-I99;7
04000;10;2017;45-64;M;J00-J99;1
04000;10;2017;45-64;M;K00-K93;1
04000;10;2017;45-64;M;M00-M99;1
04000;10;2017;45-64;M;N00-N99;2
04000;10;2017;45-64;M;R00-R99;3
04000;10;2017;45-64;M;V01-Y98;8
04000;10;2017;65-74;F;C00-D48;26
04000;10;2017;65-74;F;D50-D89;1
04000;10;2017;65-74;F;E00-E90;2
04000;10;2017;65-74;F;F00-F99;2
04000;10;2017;65-74;F;G00-G99;1
04000;10;2017;65-74;F;I00-I99;10
04000;10;2017;65-74;F;J00-J99;6
04000;10;2017;65-74;F;K00-K93;6
04000;10;2017;65-74;F;R00-R99;7
04000;10;2017;65-74;F;V01-Y98;3
04000;10;2017;65-74;M;C00-D48;17
04000;10;2017;65-74;M;E00-E90;1
04000;10;2017;65-74;M;F00-F99;1
04000;10;2017;65-74;M;G00-G99;2
04000;10;2017;65-74;M;I00-I99;16
04000;10;2017;65-74;M;J00-J99;6
04000;10;2017;65-74;M;K00-K93;4
04000;10;2017;65-74;M;M00-M99;1
04000;10;2017;65-74;M;N00-N99;1
04000;10;2017;65-74;M;R00-R99;6
04000;10;2017;65-74;M;V01-Y98;1
04000;10;2017;75-84;F;C00-D48;25
04000;10;2017;75-84;F;E00-E90;1
04000;10;2017;75-84;F;F00-F99;1
04000;10;2017;75-84;F;G00-G99;9
04000;10;2017;75-84;F;I00-I99;27
04000;10;2017;75-84;F;J00-J99;11
04000;10;2017;75-84;F;K00-K93;3
04000;10;2017;75-84;F;L00-L99;1
04000;10;2017;75-84;F;M00-M99;2
04000;10;2017;75-84;F;R00-R99;6
04000;10;2017;75-84;F;V01-Y98;4
04000;10;2017;75-84;M;C00-D48;35
04000;10;2017;75-84;M;D50-D89;1
04000;10;2017;75-84;M;E00-E90;3
04000;10;2017;75-84;M;F00-F99;5
04000;10;2017;75-84;M;G00-G99;6
04000;10;2017;75-84;M;I00-I99;31
04000;10;2017;75-84;M;J00-J99;14
04000;10;2017;75-84;M;K00-K93;2
04000;10;2017;75-84;M;L00-L99;1
04000;10;2017;75-84;M;N00-N99;2
04000;10;2017;75-84;M;R00-R99;8
04000;10;2017;75-84;M;V01-Y98;3
04000;10;2017;85+;F;A00-B99;5
04000;10;2017;85+;F;C00-D48;25
04000;10;2017;85+;F;D50-D89;3
04000;10;2017;85+;F;E00-E90;7
04000;10;2017;85+;F;F00-F99;17
04000;10;2017;85+;F;G00-G99;11
04000;10;2017;85+;F;I00-I99;49
04000;10;2017;85+;F;J00-J99;24
04000;10;2017;85+;F;K00-K93;10
04000;10;2017;85+;F;L00-L99;1
04000;10;2017;85+;F;M00-M99;2
04000;10;2017;85+;F;N00-N99;9
04000;10;2017;85+;F;R00-R99;18
04000;10;2017;85+;F;V01-Y98;8
04000;10;2017;85+;M;A00-B99;4
04000;10;2017;85+;M;C00-D48;15
04000;10;2017;85+;M;E00-E90;1
04000;10;2017;85+;M;F00-F99;9
04000;10;2017;85+;M;G00-G99;6
04000;10;2017;85+;M;I00-I99;35
04000;10;2017;85+;M;J00-J99;14
04000;10;2017;85+;M;K00-K93;6
04000;10;2017;85+;M;N00-N99;4
04000;10;2017;85+;M;R00-R99;11
04000;10;2017;85+;M;V01-Y98;2
04000;11;2009;0-24;F;E00-E90;1
04000;11;2009;0-24;F;N00-N99;1
04000;11;2009;0-24;F;Q00-Q99;1
04000;11;2009;0-24;F;V01-Y98;1
04000;11;2009;0-24;M;A00-B99;1
04000;11;2009;0-24;M;C00-D48;4
04000;11;2009;0-24;M;G00-G99;1
04000;11;2009;0-24;M;Q00-Q99;2
04000;11;2009;25-44;F;C00-D48;3
04000;11;2009;25-44;F;I00-I99;4
04000;11;2009;25-44;F;J00-J99;1
04000;11;2009;25-44;F;N00-N99;1
04000;11;2009;25-44;F;V01-Y98;5
04000;11;2009;25-44;M;C00-D48;2
04000;11;2009;25-44;M;I00-I99;2
04000;11;2009;25-44;M;J00-J99;2
04000;11;2009;25-44;M;R00-R99;2
04000;11;2009;25-44;M;UNK;1
04000;11;2009;25-44;M;V01-Y98;4
04000;11;2009;45-64;F;A00-B99;1
04000;11;2009;45-64;F;C00-D48;17
04000;11;2009;45-64;F;F00-F99;3
04000;11;2009;45-64;F;G00-G99;1
04000;11;2009;45-64;F;I00-I99;8
04000;11;2009;45-64;F;J00-J99;3
04000;11;2009;45-64;F;K00-K93;4
04000;11;2009;45-64;F;R00-R99;3
04000;11;2009;45-64;F;UNK;2
04000;11;2009;45-64;F;V01-Y98;7
04000;11;2009;45-64;M;A00-B99;1
04000;11;2009;45-64;M;C00-D48;31
04000;11;2009;45-64;M;E00-E90;1
04000;11;2009;45-64;M;F00-F99;1
04000;11;2009;45-64;M;I00-I99;6
04000;11;2009;45-64;M;J00-J99;7
04000;11;2009;45-64;M;K00-K93;6
04000;11;2009;45-64;M;R00-R99;4
04000;11;2009;45-64;M;UNK;2
04000;11;2009;45-64;M;V01-Y98;8
04000;11;2009;65-74;F;A00-B99;1
04000;11;2009;65-74;F;C00-D48;17
04000;11;2009;65-74;F;E00-E90;3
04000;11;2009;65-74;F;G00-G99;1
04000;11;2009;65-74;F;I00-I99;12
04000;11;2009;65-74;F;J00-J99;4
04000;11;2009;65-74;F;K00-K93;3
04000;11;2009;65-74;F;R00-R99;3
04000;11;2009;65-74;F;V01-Y98;2
04000;11;2009;65-74;M;A00-B99;1
04000;11;2009;65-74;M;C00-D48;23
04000;11;2009;65-74;M;E00-E90;2
04000;11;2009;65-74;M;F00-F99;2
04000;11;2009;65-74;M;G00-G99;1
04000;11;2009;65-74;M;I00-I99;17
04000;11;2009;65-74;M;J00-J99;5
04000;11;2009;65-74;M;K00-K93;4
04000;11;2009;65-74;M;R00-R99;8
04000;11;2009;65-74;M;UNK;1
04000;11;2009;65-74;M;V01-Y98;2
04000;11;2009;75-84;F;A00-B99;6
04000;11;2009;75-84;F;C00-D48;33
04000;11;2009;75-84;F;E00-E90;1
04000;11;2009;75-84;F;F00-F99;5
04000;11;2009;75-84;F;G00-G99;10
04000;11;2009;75-84;F;I00-I99;33
04000;11;2009;75-84;F;J00-J99;18
04000;11;2009;75-84;F;K00-K93;3
04000;11;2009;75-84;F;M00-M99;1
04000;11;2009;75-84;F;N00-N99;1
04000;11;2009;75-84;F;R00-R99;12
04000;11;2009;75-84;F;UNK;5
04000;11;2009;75-84;F;V01-Y98;5
04000;11;2009;75-84;M;A00-B99;2
04000;11;2009;75-84;M;C00-D48;29
04000;11;2009;75-84;M;D50-D89;1
04000;11;2009;75-84;M;E00-E90;4
04000;11;2009;75-84;M;F00-F99;3
04000;11;2009;75-84;M;G00-G99;5
04000;11;2009;75-84;M;I00-I99;26
04000;11;2009;75-84;M;J00-J99;15
04000;11;2009;75-84;M;K00-K93;2
04000;11;2009;75-84;M;N00-N99;4
04000;11;2009;75-84;M;R00-R99;5
04000;11;2009;75-84;M;UNK;1
04000;11;2009;75-84;M;V01-Y98;4
04000;11;2009;85+;F;A00-B99;7
04000;11;2009;85+;F;C00-D48;18
04000;11;2009;85+;F;D50-D89;2
04000;11;2009;85+;F;E00-E90;8
04000;11;2009;85+;F;F00-F99;16
04000;11;2009;85+;F;G00-G99;13
04000;11;2009;85+;F;I00-I99;71
04000;11;2009;85+;F;J00-J99;17
04000;11;2009;85+;F;K00-K93;4
04000;11;2009;85+;F;L00-L99;1
04000;11;2009;85+;F;M00-M99;1
04000;11;2009;85+;F;N00-N99;1
04000;11;2009;85+;F;R00-R99;17
04000;11;2009;85+;F;UNK;3
04000;11;2009;85+;F;V01-Y98;13
04000;11;2009;85+;M;A00-B99;3
04000;11;2009;85+;M;C00-D48;18
04000;11;2009;85+;M;E00-E90;4
04000;11;2009;85+;M;F00-F99;2
04000;11;2009;85+;M;G00-G99;2
04000;11;2009;85+;M;I00-I99;30
04000;11;2009;85+;M;J00-J99;13
04000;11;2009;85+;M;K00-K93;2
04000;11;2009;85+;M;R00-R99;9
04000;11;2009;85+;M;V01-Y98;7
04000;11;2010;0-24;F;C00-D48;1
04000;11;2010;0-24;F;P00-P96;2
04000;11;2010;0-24;F;R00-R99;1
04000;11;2010;0-24;F;V01-Y98;3
04000;11;2010;0-24;M;A00-B99;1
04000;11;2010;0-24;M;I00-I99;2
04000;11;2010;0-24;M;M00-M99;1
04000;11;2010;0-24;M;Q00-Q99;2
04000;11;2010;0-24;M;V01-Y98;1
04000;11;2010;25-44;F;A00-B99;1
04000;11;2010;25-44;F;C00-D48;3
04000;11;2010;25-44;F;R00-R99;4
04000;11;2010;25-44;F;V01-Y98;2
04000;11;2010;25-44;M;C00-D48;3
04000;11;2010;25-44;M;I00-I99;1
04000;11;2010;25-44;M;R00-R99;4
04000;11;2010;25-44;M;V01-Y98;2
04000;11;2010;45-64;F;A00-B99;1
04000;11;2010;45-64;F;C00-D48;24
04000;11;2010;45-64;F;F00-F99;1
04000;11;2010;45-64;F;G00-G99;1
04000;11;2010;45-64;F;I00-I99;4
04000;11;2010;45-64;F;J00-J99;4
04000;11;2010;45-64;F;K00-K93;1
04000;11;2010;45-64;F;R00-R99;4
04000;11;2010;45-64;F;V01-Y98;2
04000;11;2010;45-64;M;A00-B99;3
04000;11;2010;45-64;M;C00-D48;23
04000;11;2010;45-64;M;F00-F99;1
04000;11;2010;45-64;M;G00-G99;3
04000;11;2010;45-64;M;I00-I99;15
04000;11;2010;45-64;M;J00-J99;5
04000;11;2010;45-64;M;K00-K93;1
04000;11;2010;45-64;M;L00-L99;1
04000;11;2010;45-64;M;R00-R99;6
04000;11;2010;45-64;M;V01-Y98;8
04000;11;2010;65-74;F;A00-B99;1
04000;11;2010;65-74;F;C00-D48;19
04000;11;2010;65-74;F;F00-F99;1
04000;11;2010;65-74;F;G00-G99;1
04000;11;2010;65-74;F;I00-I99;8
04000;11;2010;65-74;F;J00-J99;2
04000;11;2010;65-74;F;K00-K93;3
04000;11;2010;65-74;F;L00-L99;1
04000;11;2010;65-74;F;R00-R99;3
04000;11;2010;65-74;F;V01-Y98;2
04000;11;2010;65-74;M;A00-B99;1
04000;11;2010;65-74;M;C00-D48;30
04000;11;2010;65-74;M;E00-E90;6
04000;11;2010;65-74;M;F00-F99;1
04000;11;2010;65-74;M;G00-G99;2
04000;11;2010;65-74;M;I00-I99;16
04000;11;2010;65-74;M;J00-J99;3
04000;11;2010;65-74;M;K00-K93;2
04000;11;2010;65-74;M;N00-N99;3
04000;11;2010;65-74;M;R00-R99;7
04000;11;2010;65-74;M;V01-Y98;8
04000;11;2010;75-84;F;A00-B99;3
04000;11;2010;75-84;F;C00-D48;29
04000;11;2010;75-84;F;D50-D89;1
04000;11;2010;75-84;F;E00-E90;5
04000;11;2010;75-84;F;F00-F99;4
04000;11;2010;75-84;F;G00-G99;7
04000;11;2010;75-84;F;I00-I99;37
04000;11;2010;75-84;F;J00-J99;14
04000;11;2010;75-84;F;K00-K93;5
04000;11;2010;75-84;F;N00-N99;2
04000;11;2010;75-84;F;R00-R99;8
04000;11;2010;75-84;F;V01-Y98;6
04000;11;2010;75-84;M;A00-B99;5
04000;11;2010;75-84;M;C00-D48;27
04000;11;2010;75-84;M;E00-E90;1
04000;11;2010;75-84;M;F00-F99;2
04000;11;2010;75-84;M;G00-G99;6
04000;11;2010;75-84;M;I00-I99;32
04000;11;2010;75-84;M;J00-J99;18
04000;11;2010;75-84;M;K00-K93;7
04000;11;2010;75-84;M;L00-L99;1
04000;11;2010;75-84;M;M00-M99;1
04000;11;2010;75-84;M;N00-N99;2
04000;11;2010;75-84;M;R00-R99;6
04000;11;2010;75-84;M;V01-Y98;2
04000;11;2010;85+;F;A00-B99;3
04000;11;2010;85+;F;C00-D48;17
04000;11;2010;85+;F;E00-E90;7
04000;11;2010;85+;F;F00-F99;11
04000;11;2010;85+;F;G00-G99;11
04000;11;2010;85+;F;I00-I99;70
04000;11;2010;85+;F;J00-J99;17
04000;11;2010;85+;F;K00-K93;8
04000;11;2010;85+;F;L00-L99;1
04000;11;2010;85+;F;N00-N99;8
04000;11;2010;85+;F;R00-R99;18
04000;11;2010;85+;F;V01-Y98;11
04000;11;2010;85+;M;C00-D48;11
04000;11;2010;85+;M;E00-E90;3
04000;11;2010;85+;M;F00-F99;4
04000;11;2010;85+;M;G00-G99;3
04000;11;2010;85+;M;I00-I99;26
04000;11;2010;85+;M;J00-J99;11
04000;11;2010;85+;M;K00-K93;3
04000;11;2010;85+;M;L00-L99;3
04000;11;2010;85+;M;N00-N99;2
04000;11;2010;85+;M;R00-R99;9
04000;11;2010;85+;M;V01-Y98;5
04000;11;2011;0-24;F;A00-B99;1
04000;11;2011;0-24;F;P00-P96;2
04000;11;2011;0-24;F;Q00-Q99;1
04000;11;2011;0-24;M;A00-B99;1
04000;11;2011;0-24;M;Q00-Q99;2
04000;11;2011;0-24;M;R00-R99;1
04000;11;2011;0-24;M;V01-Y98;1
04000;11;2011;25-44;F;C00-D48;7
04000;11;2011;25-44;F;G00-G99;1
04000;11;2011;25-44;F;K00-K93;1
04000;11;2011;25-44;F;R00-R99;2
04000;11;2011;25-44;F;V01-Y98;6
04000;11;2011;25-44;M;C00-D48;3
04000;11;2011;25-44;M;I00-I99;2
04000;11;2011;25-44;M;Q00-Q99;1
04000;11;2011;25-44;M;V01-Y98;2
04000;11;2011;45-64;F;C00-D48;20
04000;11;2011;45-64;F;E00-E90;1
04000;11;2011;45-64;F;F00-F99;1
04000;11;2011;45-64;F;I00-I99;5
04000;11;2011;45-64;F;J00-J99;4
04000;11;2011;45-64;F;K00-K93;1
04000;11;2011;45-64;F;R00-R99;4
04000;11;2011;45-64;F;V01-Y98;4
04000;11;2011;45-64;M;A00-B99;3
04000;11;2011;45-64;M;C00-D48;20
04000;11;2011;45-64;M;E00-E90;1
04000;11;2011;45-64;M;G00-G99;1
04000;11;2011;45-64;M;I00-I99;16
04000;11;2011;45-64;M;J00-J99;5
04000;11;2011;45-64;M;K00-K93;4
04000;11;2011;45-64;M;R00-R99;4
04000;11;2011;45-64;M;V01-Y98;6
04000;11;2011;65-74;F;A00-B99;1
04000;11;2011;65-74;F;C00-D48;13
04000;11;2011;65-74;F;E00-E90;1
04000;11;2011;65-74;F;G00-G99;1
04000;11;2011;65-74;F;I00-I99;13
04000;11;2011;65-74;F;J00-J99;2
04000;11;2011;65-74;F;K00-K93;1
04000;11;2011;65-74;F;M00-M99;1
04000;11;2011;65-74;F;R00-R99;4
04000;11;2011;65-74;F;V01-Y98;3
04000;11;2011;65-74;M;A00-B99;1
04000;11;2011;65-74;M;C00-D48;23
04000;11;2011;65-74;M;G00-G99;3
04000;11;2011;65-74;M;I00-I99;13
04000;11;2011;65-74;M;J00-J99;6
04000;11;2011;65-74;M;K00-K93;1
04000;11;2011;65-74;M;L00-L99;1
04000;11;2011;65-74;M;N00-N99;2
04000;11;2011;65-74;M;R00-R99;2
04000;11;2011;65-74;M;V01-Y98;3
04000;11;2011;75-84;F;A00-B99;1
04000;11;2011;75-84;F;C00-D48;25
04000;11;2011;75-84;F;E00-E90;3
04000;11;2011;75-84;F;G00-G99;8
04000;11;2011;75-84;F;I00-I99;37
04000;11;2011;75-84;F;J00-J99;4
04000;11;2011;75-84;F;K00-K93;2
04000;11;2011;75-84;F;L00-L99;1
04000;11;2011;75-84;F;M00-M99;2
04000;11;2011;75-84;F;N00-N99;1
04000;11;2011;75-84;F;R00-R99;14
04000;11;2011;75-84;F;V01-Y98;2
04000;11;2011;75-84;M;A00-B99;1
04000;11;2011;75-84;M;C00-D48;28
04000;11;2011;75-84;M;E00-E90;1
04000;11;2011;75-84;M;G00-G99;4
04000;11;2011;75-84;M;I00-I99;32
04000;11;2011;75-84;M;J00-J99;11
04000;11;2011;75-84;M;K00-K93;1
04000;11;2011;75-84;M;L00-L99;2
04000;11;2011;75-84;M;N00-N99;4
04000;11;2011;75-84;M;R00-R99;9
04000;11;2011;75-84;M;V01-Y98;9
04000;11;2011;85+;F;A00-B99;8
04000;11;2011;85+;F;C00-D48;36
04000;11;2011;85+;F;E00-E90;4
04000;11;2011;85+;F;F00-F99;8
04000;11;2011;85+;F;G00-G99;12
04000;11;2011;85+;F;I00-I99;66
04000;11;2011;85+;F;J00-J99;29
04000;11;2011;85+;F;K00-K93;9
04000;11;2011;85+;F;L00-L99;1
04000;11;2011;85+;F;M00-M99;3
04000;11;2011;85+;F;N00-N99;5
04000;11;2011;85+;F;R00-R99;24
04000;11;2011;85+;F;V01-Y98;12
04000;11;2011;85+;M;A00-B99;1
04000;11;2011;85+;M;C00-D48;15
04000;11;2011;85+;M;D50-D89;1
04000;11;2011;85+;M;E00-E90;3
04000;11;2011;85+;M;F00-F99;4
04000;11;2011;85+;M;G00-G99;3
04000;11;2011;85+;M;I00-I99;21
04000;11;2011;85+;M;J00-J99;19
04000;11;2011;85+;M;K00-K93;4
04000;11;2011;85+;M;L00-L99;1
04000;11;2011;85+;M;N00-N99;4
04000;11;2011;85+;M;R00-R99;7
04000;11;2012;0-24;F;Q00-Q99;4
04000;11;2012;0-24;F;V01-Y98;1
04000;11;2012;0-24;M;A00-B99;1
04000;11;2012;0-24;M;E00-E90;1
04000;11;2012;0-24;M;F00-F99;1
04000;11;2012;0-24;M;P00-P96;2
04000;11;2012;0-24;M;Q00-Q99;2
04000;11;2012;0-24;M;R00-R99;1
04000;11;2012;0-24;M;V01-Y98;4
04000;11;2012;25-44;F;C00-D48;2
04000;11;2012;25-44;F;E00-E90;1
04000;11;2012;25-44;F;I00-I99;2
04000;11;2012;25-44;F;R00-R99;2
04000;11;2012;25-44;F;V01-Y98;1
04000;11;2012;25-44;M;A00-B99;1
04000;11;2012;25-44;M;C00-D48;5
04000;11;2012;25-44;M;D50-D89;1
04000;11;2012;25-44;M;G00-G99;2
04000;11;2012;25-44;M;I00-I99;1
04000;11;2012;25-44;M;V01-Y98;4
04000;11;2012;45-64;F;A00-B99;2
04000;11;2012;45-64;F;C00-D48;21
04000;11;2012;45-64;F;E00-E90;1
04000;11;2012;45-64;F;G00-G99;2
04000;11;2012;45-64;F;I00-I99;6
04000;11;2012;45-64;F;K00-K93;2
04000;11;2012;45-64;F;M00-M99;1
04000;11;2012;45-64;F;R00-R99;2
